T3144 22861:623 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22861:824 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22862:025 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22862:228 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22862:429 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22862:629 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22862:832 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22863:033 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22863:235 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22863:437 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22863:638 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22863:838 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22864:039 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22864:240 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22864:441 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22864:642 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22864:843 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22865:045 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22865:249 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22865:452 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22865:653 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22865:854 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22866:056 JLINK_IsHalted()  returns FALSE (0000ms, 141260ms total)
T3144 22866:256 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22866:459 JLINK_IsHalted()  returns FALSE (0001ms, 141261ms total)
T3144 22866:661 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22866:862 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22867:064 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22867:266 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22867:467 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22867:668 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22867:870 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22868:072 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22868:272 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22868:474 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22868:675 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22868:876 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22869:078 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22869:278 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22869:479 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22869:681 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22869:882 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22870:085 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22870:285 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22870:486 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22870:688 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22870:889 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22871:091 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22871:292 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22871:493 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22871:694 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22871:895 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22872:096 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22872:297 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22872:498 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22872:699 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22872:901 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22873:103 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22873:304 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22873:506 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22873:708 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22873:909 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22874:110 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22874:312 JLINK_IsHalted()  returns FALSE (0000ms, 141261ms total)
T3144 22874:513 JLINK_IsHalted()  returns FALSE (0001ms, 141262ms total)
T3144 22874:717 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22874:919 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22875:121 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22875:322 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22875:524 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22875:725 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22875:927 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22876:128 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22876:329 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22876:530 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22876:732 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22876:933 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22877:136 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22877:336 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22877:538 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22877:740 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22877:941 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22878:141 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22878:342 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22878:544 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22878:746 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22878:947 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22879:149 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22879:350 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22879:551 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22879:752 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22879:954 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22880:156 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22880:357 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22880:559 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22880:759 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22880:960 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22881:162 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22881:363 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22881:565 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22881:767 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22881:969 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22882:170 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22882:371 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22882:572 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22882:773 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22882:973 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22883:174 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22883:375 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22883:579 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22883:781 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22883:982 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22884:184 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22884:386 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22884:587 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22884:789 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22884:989 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22885:190 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22885:392 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22885:593 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22885:794 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22885:995 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22886:197 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22886:398 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22886:599 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22886:801 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22887:002 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22887:206 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22887:407 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22887:609 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22887:811 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22888:012 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22888:212 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22888:413 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22888:614 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22888:814 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22889:016 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22889:222 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22889:425 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22889:625 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22889:825 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22890:029 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22890:230 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22890:432 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22890:634 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22890:836 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22891:037 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22891:239 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22891:441 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22891:642 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22891:842 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22892:044 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22892:245 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22892:446 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22892:648 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22892:849 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22893:050 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22893:252 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22893:453 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22893:656 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22893:857 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22894:058 JLINK_IsHalted()  returns FALSE (0003ms, 141265ms total)
T3144 22894:261 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22894:462 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22894:663 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22894:865 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22895:065 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22895:268 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22895:469 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22895:671 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22895:873 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22896:074 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22896:275 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22896:478 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22896:679 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22896:879 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22897:082 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22897:283 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22897:484 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22897:686 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22897:887 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22898:088 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22898:290 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22898:491 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22898:692 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22898:894 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22899:095 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22899:295 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22899:496 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22899:700 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22899:900 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22900:102 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22900:302 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22900:504 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22900:705 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22900:907 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22901:109 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22901:310 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22901:511 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22901:712 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22901:915 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22902:115 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22902:317 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22902:518 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22902:720 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22902:921 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22903:122 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22903:324 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22903:526 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22903:728 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22903:929 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22904:132 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22904:333 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22904:534 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22904:739 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22904:940 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22905:142 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22905:343 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22905:544 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22905:744 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22905:947 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22906:147 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22906:348 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22906:548 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22906:750 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22906:951 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22907:154 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22907:355 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22907:556 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22907:758 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22907:958 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22908:160 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22908:361 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22908:562 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22908:765 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22908:966 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22909:167 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22909:368 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22909:569 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22909:770 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22909:970 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22910:172 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22910:373 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22910:577 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22910:781 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22910:982 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22911:185 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22911:386 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22911:586 JLINK_IsHalted()  returns FALSE (0004ms, 141266ms total)
T3144 22911:790 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22911:990 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22912:192 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22912:396 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22912:597 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22912:799 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22913:001 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22913:201 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22913:402 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22913:604 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22913:808 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22914:009 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22914:209 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22914:412 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22914:612 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22914:813 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22915:015 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22915:216 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22915:419 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22915:620 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22915:821 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22916:025 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22916:226 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22916:426 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22916:626 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22916:827 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22917:029 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22917:231 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22917:431 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22917:632 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22917:832 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22918:034 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22918:237 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22918:439 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22918:640 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22918:840 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22919:043 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22919:245 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22919:445 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22919:646 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22919:848 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22920:052 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22920:252 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22920:454 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22920:657 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22920:859 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22921:061 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22921:262 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22921:462 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22921:663 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22921:868 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22922:068 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22922:269 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22922:470 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22922:672 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22922:873 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22923:075 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22923:276 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22923:477 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22923:679 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22923:882 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22924:083 JLINK_IsHalted()  returns FALSE (0013ms, 141275ms total)
T3144 22924:297 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22924:498 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22924:700 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22924:901 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22925:102 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22925:302 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22925:507 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22925:709 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22925:910 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22926:112 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22926:315 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22926:517 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22926:720 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22926:921 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22927:122 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22927:323 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22927:524 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22927:725 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22927:928 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22928:130 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22928:330 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22928:531 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22928:731 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22928:932 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22929:133 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22929:335 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22929:536 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22929:737 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22929:940 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22930:141 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
